wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (19.7432598237788568 50.26253038337065249),yes,natural_monument,69315,PL.ZIPOP.1393.PP.1206132.633,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.633
Point (19.74881944965198244 50.25938236221866617),yes,natural_monument,69314,PL.ZIPOP.1393.PP.1206132.632,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.632
Point (19.75400345689191894 50.25580251848566604),yes,natural_monument,69309,PL.ZIPOP.1393.PP.1206132.627,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.627
Point (19.75354003129262281 50.25628701658946795),yes,natural_monument,69308,PL.ZIPOP.1393.PP.1206132.626,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.626
Point (19.74897782785243194 50.25920851913140552),yes,natural_monument,69311,PL.ZIPOP.1393.PP.1206132.629,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.629
Point (19.75380289589549321 50.25596908512835626),yes,natural_monument,69310,PL.ZIPOP.1393.PP.1206132.628,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.628
Point (19.75492369120692615 50.25551765323217523),yes,natural_monument,69305,PL.ZIPOP.1393.PP.1206132.622,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.622
Point (19.75486054908438049 50.25542018147177714),yes,natural_monument,69304,PL.ZIPOP.1393.PP.1206132.621,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.621
Point (19.7543408377595533 50.25575183805429447),yes,natural_monument,69307,PL.ZIPOP.1393.PP.1206132.625,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.625
Point (19.75475681795100513 50.25572898519501308),yes,natural_monument,69306,PL.ZIPOP.1393.PP.1206132.623,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.623
Point (19.74281862445085522 50.26360684405349133),yes,natural_monument,69329,PL.ZIPOP.1393.PP.1206132.650,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.650
Point (19.74220860316218307 50.26354794573872198),yes,natural_monument,69328,PL.ZIPOP.1393.PP.1206132.649,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.649
Point (19.7433221393796714 50.2637208490800802),yes,natural_monument,69330,PL.ZIPOP.1393.PP.1206132.651,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.651
Point (19.74175675257337659 50.26289255783529342),yes,natural_monument,69325,PL.ZIPOP.1393.PP.1206132.645,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.645
Point (19.74237046160418174 50.26294549727862204),yes,natural_monument,69324,PL.ZIPOP.1393.PP.1206132.644,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.644
Point (19.74228959334828204 50.26274494242100843),yes,natural_monument,69327,PL.ZIPOP.1393.PP.1206132.648,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.648
Point (19.74200746076898128 50.26315788313320354),yes,natural_monument,69326,PL.ZIPOP.1393.PP.1206132.646,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.646
Point (19.74241400048021333 50.26269475713153412),yes,natural_monument,69321,PL.ZIPOP.1393.PP.1206132.641,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.641
Point (19.74227510852174916 50.26267081395597813),yes,natural_monument,69320,PL.ZIPOP.1393.PP.1206132.640,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.640
Point (19.74224222903102444 50.26291212963785426),yes,natural_monument,69323,PL.ZIPOP.1393.PP.1206132.643,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.643
Point (19.74229597088875821 50.26287535067060475),yes,natural_monument,69322,PL.ZIPOP.1393.PP.1206132.642,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206132.642
Point (19.80336685961523813 50.09510444811407126),yes,natural_monument,69409,PL.ZIPOP.1393.PP.1206162.740,rock,Nad Jackiem,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1206162.740
Point (20.55478300000073588 49.84916704106804985),yes,natural_monument,203747,PL.ZIPOP.1393.PP.1201042.2921,rock,Skałka piaskowcowa,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1201042.2921
Point (20.82275442858908221 49.40742114878411684),yes,natural_monument,205425,PL.ZIPOP.1393.PP.1210133.2926,rock,skałki piaskowcowe na Pustej Wielkiej II,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.2926
Point (20.82762451846649299 49.40641579785521742),yes,natural_monument,205424,PL.ZIPOP.1393.PP.1210133.2925,rock,skałki piaskowcowe na Pustej Wielkiej I,,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1210133.2925
Point (20.87055413900245426 49.75872059762350119),yes,natural_monument,71082,PL.ZIPOP.1393.PP.1216013.2235,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1216013.2235
Point (20.87901199989822842 49.77515398338914565),yes,natural_monument,71081,PL.ZIPOP.1393.PP.1216013.2224,rock,Wieprzek,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1216013.2224
Point (20.93211288930246639 49.76452897940138342),yes,natural_monument,71073,PL.ZIPOP.1393.PP.1216013.2140,rock,Diable boisko,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1216013.2140
Point (21.13351349705994764 49.84728769050039432),yes,natural_monument,71466,PL.ZIPOP.1393.PP.1216162.2215,rock,Ostry Kamień,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1216162.2215
Point (19.38693661773094234 49.85023591737446935),yes,natural_monument,71694,PL.ZIPOP.1393.PP.1218013.2693,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218013.2693
Point (19.47748000914876343 49.81794167045895705),yes,natural_monument,71807,PL.ZIPOP.1393.PP.1218093.2648,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1218093.2648
Point (20.53949697537221653 49.40528027707144076),yes,natural_monument,70263,PL.ZIPOP.1393.PP.1211023.1611,rock,Dziad i Baba,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211023.1611
Point (20.54139682414436763 49.40554443212269575),yes,natural_monument,70264,PL.ZIPOP.1393.PP.1211023.1612,rock,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211023.1612
Point (20.16313704748507263 49.42113218465645019),yes,natural_monument,70345,PL.ZIPOP.1393.PP.1211092.1560,rock,"Gęśle, Basy",brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211092.1560
Point (20.16187206537750853 49.4212893199355392),yes,natural_monument,70344,PL.ZIPOP.1393.PP.1211092.1560,rock,"Gęśle, Basy",brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.1211092.1560
