ref:gid;ref:inspire;natural;name;species:pl;species;url:crfop;denotation;protected;leaf_type
97481;PL.ZIPOP.1393.PP.2005022.1292;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1292;natural_monument;yes;broadleaved
97482;PL.ZIPOP.1393.PP.2005022.1306;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1306;natural_monument;yes;broadleaved
97483;PL.ZIPOP.1393.PP.2005022.1307;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1307;natural_monument;yes;broadleaved
97484;PL.ZIPOP.1393.PP.2005022.1308;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1308;natural_monument;yes;broadleaved
97485;PL.ZIPOP.1393.PP.2005022.1309;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1309;natural_monument;yes;broadleaved
97486;PL.ZIPOP.1393.PP.2005022.1310;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1310;natural_monument;yes;broadleaved
97487;PL.ZIPOP.1393.PP.2005022.1311;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1311;natural_monument;yes;broadleaved
97488;PL.ZIPOP.1393.PP.2005022.1312;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1312;natural_monument;yes;broadleaved
97489;PL.ZIPOP.1393.PP.2005022.1313;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1313;natural_monument;yes;broadleaved
97490;PL.ZIPOP.1393.PP.2005022.1314;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1314;natural_monument;yes;broadleaved
97491;PL.ZIPOP.1393.PP.2005022.1315;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1315;natural_monument;yes;broadleaved
97492;PL.ZIPOP.1393.PP.2005022.1316;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1316;natural_monument;yes;broadleaved
97493;PL.ZIPOP.1393.PP.2005022.1317;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1317;natural_monument;yes;broadleaved
97494;PL.ZIPOP.1393.PP.2005022.1318;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1318;natural_monument;yes;broadleaved
97495;PL.ZIPOP.1393.PP.2005022.1319;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1319;natural_monument;yes;broadleaved
97496;PL.ZIPOP.1393.PP.2005022.1320;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1320;natural_monument;yes;broadleaved
97497;PL.ZIPOP.1393.PP.2005022.1321;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1321;natural_monument;yes;broadleaved
97498;PL.ZIPOP.1393.PP.2005022.1322;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1322;natural_monument;yes;broadleaved
97499;PL.ZIPOP.1393.PP.2005022.1323;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1323;natural_monument;yes;broadleaved
97500;PL.ZIPOP.1393.PP.2005022.1324;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1324;natural_monument;yes;broadleaved
97501;PL.ZIPOP.1393.PP.2005022.1325;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1325;natural_monument;yes;broadleaved
97502;PL.ZIPOP.1393.PP.2005022.1326;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1326;natural_monument;yes;broadleaved
97503;PL.ZIPOP.1393.PP.2005022.1327;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1327;natural_monument;yes;broadleaved
97504;PL.ZIPOP.1393.PP.2005022.1328;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1328;natural_monument;yes;broadleaved
97505;PL.ZIPOP.1393.PP.2005022.1329;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1329;natural_monument;yes;broadleaved
97506;PL.ZIPOP.1393.PP.2005022.1330;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1330;natural_monument;yes;broadleaved
97507;PL.ZIPOP.1393.PP.2005022.1331;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1331;natural_monument;yes;broadleaved
97508;PL.ZIPOP.1393.PP.2005022.1332;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1332;natural_monument;yes;broadleaved
97509;PL.ZIPOP.1393.PP.2005022.1335;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1335;natural_monument;yes;broadleaved
97510;PL.ZIPOP.1393.PP.2005022.1337;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1337;natural_monument;yes;broadleaved
97511;PL.ZIPOP.1393.PP.2005022.1338;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1338;natural_monument;yes;broadleaved
97512;PL.ZIPOP.1393.PP.2005022.1339;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1339;natural_monument;yes;broadleaved
97513;PL.ZIPOP.1393.PP.2005022.1340;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1340;natural_monument;yes;broadleaved
97514;PL.ZIPOP.1393.PP.2005022.1341;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1341;natural_monument;yes;broadleaved
97515;PL.ZIPOP.1393.PP.2005022.1342;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1342;natural_monument;yes;broadleaved
97516;PL.ZIPOP.1393.PP.2005022.1343;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1343;natural_monument;yes;broadleaved
97517;PL.ZIPOP.1393.PP.2005022.1344;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1344;natural_monument;yes;broadleaved
97518;PL.ZIPOP.1393.PP.2005022.1345;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1345;natural_monument;yes;broadleaved
97519;PL.ZIPOP.1393.PP.2005022.1346;tree;;Klon pospolity; Acer platanoides;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1346;natural_monument;yes;broadleaved
97520;PL.ZIPOP.1393.PP.2005022.1346;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1346;natural_monument;yes;needleleaved
97521;PL.ZIPOP.1393.PP.2005022.1347;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1347;natural_monument;yes;broadleaved
97522;PL.ZIPOP.1393.PP.2005022.1348;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1348;natural_monument;yes;broadleaved
97523;PL.ZIPOP.1393.PP.2005022.1349;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1349;natural_monument;yes;broadleaved
97524;PL.ZIPOP.1393.PP.2005022.1350;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1350;natural_monument;yes;broadleaved
97525;PL.ZIPOP.1393.PP.2005022.1351;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1351;natural_monument;yes;broadleaved
97526;PL.ZIPOP.1393.PP.2005022.1352;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1352;natural_monument;yes;broadleaved
97527;PL.ZIPOP.1393.PP.2005022.1353;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1353;natural_monument;yes;broadleaved
97528;PL.ZIPOP.1393.PP.2005022.1354;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1354;natural_monument;yes;broadleaved
97529;PL.ZIPOP.1393.PP.2005022.1355;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1355;natural_monument;yes;broadleaved
97530;PL.ZIPOP.1393.PP.2005022.1356;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1356;natural_monument;yes;broadleaved
97531;PL.ZIPOP.1393.PP.2005022.1357;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1357;natural_monument;yes;broadleaved
97532;PL.ZIPOP.1393.PP.2005022.1358;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1358;natural_monument;yes;broadleaved
97533;PL.ZIPOP.1393.PP.2005022.1360;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1360;natural_monument;yes;broadleaved
97534;PL.ZIPOP.1393.PP.2005022.1364;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1364;natural_monument;yes;broadleaved
97535;PL.ZIPOP.1393.PP.2005022.1365;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1365;natural_monument;yes;broadleaved
97536;PL.ZIPOP.1393.PP.2005022.1366;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1366;natural_monument;yes;broadleaved
97537;PL.ZIPOP.1393.PP.2005022.1367;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1367;natural_monument;yes;broadleaved
97538;PL.ZIPOP.1393.PP.2005022.1368;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1368;natural_monument;yes;broadleaved
97539;PL.ZIPOP.1393.PP.2005022.1369;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1369;natural_monument;yes;broadleaved
97540;PL.ZIPOP.1393.PP.2005022.1370;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1370;natural_monument;yes;broadleaved
97541;PL.ZIPOP.1393.PP.2005022.1371;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1371;natural_monument;yes;broadleaved
97542;PL.ZIPOP.1393.PP.2005022.1372;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1372;natural_monument;yes;broadleaved
97543;PL.ZIPOP.1393.PP.2005022.1373;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1373;natural_monument;yes;broadleaved
97544;PL.ZIPOP.1393.PP.2005022.1376;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1376;natural_monument;yes;broadleaved
97545;PL.ZIPOP.1393.PP.2005022.1377;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1377;natural_monument;yes;broadleaved
97546;PL.ZIPOP.1393.PP.2005022.1378;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1378;natural_monument;yes;broadleaved
97547;PL.ZIPOP.1393.PP.2005022.1379;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1379;natural_monument;yes;broadleaved
97548;PL.ZIPOP.1393.PP.2005022.1380;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1380;natural_monument;yes;broadleaved
97549;PL.ZIPOP.1393.PP.2005022.1381;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1381;natural_monument;yes;broadleaved
97550;PL.ZIPOP.1393.PP.2005022.1382;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1382;natural_monument;yes;broadleaved
97551;PL.ZIPOP.1393.PP.2005022.1383;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1383;natural_monument;yes;broadleaved
97552;PL.ZIPOP.1393.PP.2005022.1384;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1384;natural_monument;yes;needleleaved
97553;PL.ZIPOP.1393.PP.2005022.1384;tree;;Świerk pospolity ; Picea abies;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1384;natural_monument;yes;needleleaved
97554;PL.ZIPOP.1393.PP.2005022.1386;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1386;natural_monument;yes;broadleaved
97555;PL.ZIPOP.1393.PP.2005022.1387;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1387;natural_monument;yes;broadleaved
97556;PL.ZIPOP.1393.PP.2005022.1388;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1388;natural_monument;yes;broadleaved
97557;PL.ZIPOP.1393.PP.2005022.1389;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1389;natural_monument;yes;broadleaved
97558;PL.ZIPOP.1393.PP.2005022.1390;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1390;natural_monument;yes;broadleaved
97559;PL.ZIPOP.1393.PP.2005022.1391;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1391;natural_monument;yes;broadleaved
97560;PL.ZIPOP.1393.PP.2005022.1392;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1392;natural_monument;yes;broadleaved
97561;PL.ZIPOP.1393.PP.2005022.1393;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1393;natural_monument;yes;broadleaved
97562;PL.ZIPOP.1393.PP.2005022.1394;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1394;natural_monument;yes;broadleaved
97563;PL.ZIPOP.1393.PP.2005022.1395;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1395;natural_monument;yes;broadleaved
97564;PL.ZIPOP.1393.PP.2005022.1396;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1396;natural_monument;yes;broadleaved
97565;PL.ZIPOP.1393.PP.2005022.1397;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1397;natural_monument;yes;broadleaved
97566;PL.ZIPOP.1393.PP.2005022.1398;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1398;natural_monument;yes;broadleaved
97567;PL.ZIPOP.1393.PP.2005022.1399;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1399;natural_monument;yes;broadleaved
97568;PL.ZIPOP.1393.PP.2005022.1400;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1400;natural_monument;yes;broadleaved
97569;PL.ZIPOP.1393.PP.2005022.1401;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1401;natural_monument;yes;broadleaved
97570;PL.ZIPOP.1393.PP.2005022.1402;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1402;natural_monument;yes;broadleaved
97571;PL.ZIPOP.1393.PP.2005022.1403;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1403;natural_monument;yes;broadleaved
97572;PL.ZIPOP.1393.PP.2005022.1404;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1404;natural_monument;yes;broadleaved
97573;PL.ZIPOP.1393.PP.2005022.1405;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1405;natural_monument;yes;broadleaved
97574;PL.ZIPOP.1393.PP.2005022.1406;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1406;natural_monument;yes;broadleaved
97575;PL.ZIPOP.1393.PP.2005022.1407;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1407;natural_monument;yes;broadleaved
97576;PL.ZIPOP.1393.PP.2005022.1408;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1408;natural_monument;yes;broadleaved
97577;PL.ZIPOP.1393.PP.2005022.1409;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1409;natural_monument;yes;broadleaved
97578;PL.ZIPOP.1393.PP.2005022.1410;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1410;natural_monument;yes;broadleaved
97579;PL.ZIPOP.1393.PP.2005022.1411;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1411;natural_monument;yes;broadleaved
97580;PL.ZIPOP.1393.PP.2005022.1412;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1412;natural_monument;yes;broadleaved
97581;PL.ZIPOP.1393.PP.2005022.1413;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1413;natural_monument;yes;broadleaved
97582;PL.ZIPOP.1393.PP.2005022.1414;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1414;natural_monument;yes;broadleaved
97583;PL.ZIPOP.1393.PP.2005022.1415;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1415;natural_monument;yes;broadleaved
97584;PL.ZIPOP.1393.PP.2005022.1416;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1416;natural_monument;yes;broadleaved
97585;PL.ZIPOP.1393.PP.2005022.1417;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1417;natural_monument;yes;broadleaved
97586;PL.ZIPOP.1393.PP.2005022.1418;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1418;natural_monument;yes;broadleaved
97587;PL.ZIPOP.1393.PP.2005022.1419;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1419;natural_monument;yes;broadleaved
97588;PL.ZIPOP.1393.PP.2005022.1420;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1420;natural_monument;yes;broadleaved
97589;PL.ZIPOP.1393.PP.2005022.1421;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1421;natural_monument;yes;broadleaved
97590;PL.ZIPOP.1393.PP.2005022.1422;tree;;;;http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2005022.1422;natural_monument;yes;broadleaved
