wkt_geom,protected,denotation,ref:gid,ref:INSPIRE,natural,name,species:pl,species,url:crfop
Point (20.52361013982261184 53.82807069411376233),yes,natural_monument,122849,PL.ZIPOP.1393.PP.2814042.265,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2814042.265
Point (20.14167310842760372 53.74224154486002192),yes,natural_monument,122960,PL.ZIPOP.1393.PP.2814052.476,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2814052.476
Point (20.85574096980328207 53.95924871521949484),yes,natural_monument,122996,PL.ZIPOP.1393.PP.2814063.763,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2814063.763
Point (20.27035045669229163 53.85383356252853559),yes,natural_monument,123008,PL.ZIPOP.1393.PP.2814072.772,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2814072.772
Point (20.86027376158550339 53.985842914455624),yes,natural_monument,123009,PL.ZIPOP.1393.PP.2814082.765,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2814082.765
Point (20.37565905265027411 53.57320754526301698),yes,natural_monument,123133,PL.ZIPOP.1393.PP.2814093.1219,stone,Diabelskie Kamienie,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2814093.1219
Point (20.37566124640399323 53.57321462373027998),yes,natural_monument,123134,PL.ZIPOP.1393.PP.2814093.1219,stone,Diabelskie Kamienie,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2814093.1219
Point (20.37567170088588142 53.57322952017110396),yes,natural_monument,123135,PL.ZIPOP.1393.PP.2814093.1219,stone,Diabelskie Kamienie,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2814093.1219
Point (20.28796743363367483 53.48330328828982516),yes,natural_monument,123163,PL.ZIPOP.1393.PP.2814093.1234,stone,Głaz Józefa,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2814093.1234
Point (19.93193299663530382 53.51099997387583329),yes,natural_monument,123273,PL.ZIPOP.1393.PP.2815022.233,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2815022.233
Point (19.93196694781939726 53.51108297235068534),yes,natural_monument,123274,PL.ZIPOP.1393.PP.2815022.233,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2815022.233
Point (20.21498311215247767 53.4829998107706075),yes,natural_monument,123279,PL.ZIPOP.1393.PP.2815032.1227,stone,Kamień Żydowski,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2815032.1227
Point (20.16236107446205139 53.55944444788001135),yes,natural_monument,123286,PL.ZIPOP.1393.PP.2815032.668,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2815032.668
Point (20.24408335257326996 53.4945833381390301),yes,natural_monument,123287,PL.ZIPOP.1393.PP.2815032.669,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2815032.669
Point (20.09197224041467678 53.57977778211749609),yes,natural_monument,123290,PL.ZIPOP.1393.PP.2815032.671,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2815032.671
Point (20.17788884909506564 53.4740833083422018),yes,natural_monument,123447,PL.ZIPOP.1393.PP.2815032.674,stone,Kamień Jagiełły,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2815032.674
Point (19.75978306637985682 53.92619996911702884),yes,natural_monument,123538,PL.ZIPOP.1393.PP.2815052.1018,stone,,brak danych,,http://crfop.gdos.gov.pl/CRFOP/widok/viewpomnikprzyrody.jsf?fop=PL.ZIPOP.1393.PP.2815052.1018
